Date,Consumption,Temperature,Humidity,Wind_Speed,Cloud_Cover,Day_of_Week,Month,Holiday,Season,Power_Factor,Region,Time_of_Day,Building_Usage
2015-06-02 05:00:00,314.20080511037617,-1.2116591329237334,59.0338993844807,8.008681556910185,62.86395108300334,1,6,1,Spring,0.960882716577129,North,Afternoon,Industrial
2015-06-02 06:00:00,403.1996216112418,34.37274011793752,77.60162925876423,19.482944814285375,31.296959955575666,1,6,0,Spring,0.777266961546013,West,Night,Commercial
2015-06-02 07:00:00,607.7424368405793,20.206350603129295,38.67617635343403,15.160887515465255,84.68066702091613,1,6,1,Spring,0.8803066933872435,South,Evening,Industrial
2015-06-02 08:00:00,527.264574863794,28.569513892980694,49.437880386146546,17.71173266444476,42.33659063595036,1,6,0,Spring,0.9151435416877123,North,Morning,Industrial
2015-06-02 09:00:00,529.2352572435836,36.88705012791003,62.73534829714509,0.018985427615381134,96.21128401299555,1,6,0,Summer,0.8852725526945071,West,Morning,Industrial
2015-06-02 10:00:00,578.1850759064848,-4.783367493195963,65.44012490515135,3.583269806550571,71.79009490673039,1,6,1,Fall,0.8865689773925602,East,Morning,Residential
2015-06-02 11:00:00,736.5880040693291,20.197215972761633,86.26990250733081,1.4069713505418613,35.47281898337599,1,6,0,Summer,0.7955564698192441,North,Evening,Industrial
2015-06-02 12:00:00,693.076035571049,32.953628399966114,46.27744580681485,2.4984819527370505,62.05980604375023,1,6,0,Spring,0.7528304382401569,East,Evening,Industrial
2015-06-02 13:00:00,650.2460992092275,25.031626783988493,80.33178584464636,5.920949627638383,62.513178193193774,1,6,0,Winter,0.9461747441550736,South,Evening,Residential
2015-06-02 14:00:00,325.6116222175108,27.981786007112333,40.0233831468855,0.275653697915037,3.438888954968855,1,6,1,Summer,0.851840763712228,East,Morning,Commercial
2015-06-02 15:00:00,179.3875652709848,33.34722350684756,72.47921132924455,14.256583997850669,4.347928151710246,1,6,0,Winter,0.7792953019811393,South,Evening,Residential
2015-06-02 16:00:00,487.0342960020763,4.528591278390374,80.03803515866346,16.182290870195335,31.308214881309336,1,6,1,Winter,0.968216560268478,North,Morning,Commercial
2015-06-02 17:00:00,488.5101719687639,28.6314016021564,70.42526340999449,14.117424499266164,80.63680911314685,1,6,0,Winter,0.7139692069759318,North,Night,Residential
2015-06-02 18:00:00,514.5253775154381,20.82695675801304,50.236410606248604,9.56961767292102,39.581739037095765,1,6,1,Spring,0.7095802270144738,South,Morning,Residential
2015-06-02 19:00:00,709.004860350716,-6.357057682645508,36.63717962957285,17.5070242877865,22.342472746763853,1,6,1,Winter,0.9313291026787281,South,Night,Industrial
2015-06-02 20:00:00,544.1848646943488,34.837301547564735,79.43162332615131,10.727604765216398,47.4192723878787,1,6,1,Winter,0.840981274363982,South,Afternoon,Residential
2015-06-02 21:00:00,371.678353763372,15.26272758860937,85.59278847049481,16.497336669504477,2.634144106186309,1,6,0,Winter,0.9753605256437341,North,Evening,Commercial
2015-06-02 22:00:00,585.2107291938304,8.656651426268091,77.60246002909768,12.407330458956379,46.62080183246174,1,6,0,Fall,0.7761138267914752,East,Night,Industrial
2015-06-02 23:00:00,438.43188307921514,20.999603087259587,79.13903469482858,11.397909582971732,87.64453409795979,1,6,0,Fall,0.8035477372978328,East,Evening,Residential
2015-06-03 00:00:00,422.6217567673085,-8.730373485527306,87.61178538364194,10.151726035164568,17.100963346043795,2,6,0,Summer,0.832681935757876,East,Night,Commercial
2015-06-03 01:00:00,224.48290633540358,17.556584362541336,70.11628457289365,1.010863977253409,53.76314890901644,2,6,1,Winter,0.7903512505056108,East,Morning,Industrial
2015-06-03 02:00:00,493.1745300660467,34.350652031600106,57.35355760885189,13.818707674141738,87.67977827849371,2,6,1,Summer,0.9445377865791105,West,Morning,Commercial
2015-06-03 03:00:00,534.2304654412527,17.95655147539136,57.09824142764063,17.469295077457794,48.18886553829258,2,6,1,Spring,0.765982370873354,North,Morning,Industrial
2015-06-03 04:00:00,553.5932366573005,-5.258121772855625,76.7944539913731,5.833037104739114,94.38667667093313,2,6,0,Winter,0.8771987871645708,South,Evening,Commercial
2015-06-03 05:00:00,432.03443726347604,-1.1994638470428498,52.56641807565998,17.751130960166186,70.04526245369128,2,6,0,Fall,0.7375445155104551,South,Morning,Industrial
2015-06-03 06:00:00,563.1892954602894,-9.81602817681376,43.05212042774589,19.703159323908327,99.7163510587702,2,6,0,Fall,0.8121104366224721,North,Morning,Commercial
2015-06-03 07:00:00,498.7918111570948,38.22985484686496,61.304200783610774,7.074662770023408,12.313679932277811,2,6,1,Spring,0.7008118182121826,North,Afternoon,Commercial
2015-06-03 08:00:00,398.27075092335207,11.937540763959433,45.36374536369377,15.071388868674642,69.15810334018848,2,6,1,Spring,0.8849725156130739,East,Night,Industrial
2015-06-03 09:00:00,348.48365449984533,18.230962766318623,61.03826067212053,18.696528158945387,6.188076919598817,2,6,1,Fall,0.7911194329276764,North,Night,Residential
2015-06-03 10:00:00,351.09791538256303,23.896583385959197,35.218662041679956,19.158824232899985,83.05410240427673,2,6,1,Summer,0.7966502927620359,North,Evening,Commercial
2015-06-03 11:00:00,847.0919438176861,-3.0209873325838483,65.55984276922526,3.276288830226244,19.46784699685722,2,6,0,Summer,0.9394748615739903,South,Afternoon,Industrial
2015-06-03 12:00:00,379.14989933603925,5.735360020924633,40.155429008393824,7.59821761147859,76.77524254392318,2,6,1,Fall,0.9592991687353576,North,Afternoon,Industrial
2015-06-03 13:00:00,440.0803487943937,28.65130877835631,42.4049083864614,13.741336677731637,21.619616656139605,2,6,1,Winter,0.726691947899135,South,Night,Industrial
2015-06-03 14:00:00,347.7280031870265,22.383112107699503,76.41759060509506,12.290658826646148,61.21461850697367,2,6,0,Spring,0.8271901247669577,East,Morning,Residential
2015-06-03 15:00:00,769.3467192603373,-0.6087894073092421,58.89592694375315,15.584009926324985,80.04528454058388,2,6,0,Spring,0.7415257493689172,West,Morning,Residential
2015-06-03 16:00:00,430.5212622395962,-1.2917074412070093,48.81359459983891,5.072729047249476,38.56432792878278,2,6,1,Winter,0.7462559472098869,North,Night,Industrial
2015-06-03 17:00:00,415.3145628455193,14.30021184313097,48.645266254816136,10.457069387814212,27.235937155709767,2,6,0,Winter,0.8947717520898675,West,Night,Industrial
2015-06-03 18:00:00,656.2257141694224,-7.5725252589308925,69.5328086518807,14.470071605138326,46.8952059212263,2,6,0,Summer,0.8615479380585778,East,Afternoon,Commercial
2015-06-03 19:00:00,314.9636388444118,14.283107951225315,42.78038411888893,7.103699684336888,64.14356474168072,2,6,1,Winter,0.9458923080383246,East,Evening,Commercial
2015-06-03 20:00:00,259.4515677125171,21.02980746648461,30.2703753115205,11.665065556917494,99.71497851837904,2,6,1,Summer,0.7505212028362414,West,Night,Residential
2015-06-03 21:00:00,806.7036056685147,11.295648067911245,56.64232778293247,16.23477483385472,1.5855281480137817,2,6,0,Spring,0.7976119893792194,North,Morning,Industrial
2015-06-03 22:00:00,454.32263848211454,34.37339359368881,35.67033407917418,8.533452725716689,96.64361518624607,2,6,1,Fall,0.7958742173211864,North,Morning,Commercial
2015-06-03 23:00:00,435.7855578429952,-2.09564091238866,64.87340462838998,17.316813319668984,84.43470251184209,2,6,0,Winter,0.9181501482972236,North,Evening,Commercial
2015-06-04 00:00:00,388.9345841384255,31.284526400375427,55.94260406049261,12.228647220383646,80.442058756213,3,6,1,Summer,0.8133652054457262,East,Afternoon,Commercial
2015-06-04 01:00:00,633.5973836069162,5.941296447913588,80.87849071455739,14.394123950290327,68.39073740215589,3,6,1,Fall,0.8042636814844615,North,Morning,Residential
2015-06-04 02:00:00,570.4515832725049,34.28732949255596,84.41241118861207,9.637400771774402,99.97021759078622,3,6,0,Summer,0.9989506056355513,North,Night,Residential
2015-06-04 03:00:00,219.41880342592708,14.333284972000168,35.38371428026811,6.847378551896388,6.81619815889436,3,6,0,Spring,0.7062427774756449,West,Evening,Residential
2015-06-04 04:00:00,555.0777457472494,1.6635601055397213,75.55654343768175,0.6550890231716933,37.20251961695391,3,6,1,Spring,0.720854050977757,East,Night,Commercial
2015-06-04 05:00:00,588.167774318905,16.28300431211236,41.84252663873063,15.507089779309542,55.064489619116564,3,6,1,Fall,0.8453078675150906,West,Afternoon,Industrial
2015-06-04 06:00:00,634.9945950291356,0.13995098639718329,86.0734990747831,12.09094648514807,8.165855814162104,3,6,1,Spring,0.9257822756027089,North,Afternoon,Residential
2015-06-04 07:00:00,466.54360947960765,9.57672812800076,38.95622799674089,13.238667596663785,64.57803242765799,3,6,0,Spring,0.9373481960875651,North,Afternoon,Commercial
2015-06-04 08:00:00,449.93756003658325,7.806444173150872,87.57656617731678,10.950636499093305,83.18558729895358,3,6,1,Summer,0.8700996689079833,West,Morning,Residential
2015-06-04 09:00:00,331.26786194644467,21.42184984359847,42.38373172257062,5.85286560365901,20.71087386524153,3,6,0,Winter,0.7946425049132835,South,Morning,Industrial
2015-06-04 10:00:00,553.7070858678252,28.512872696956144,33.03027077865752,8.091494065412304,97.03139438545354,3,6,1,Fall,0.8200245403262088,West,Afternoon,Commercial
2015-06-04 11:00:00,233.06316269532545,27.09099716325008,67.62111341753237,13.577730276713886,1.2796369309847733,3,6,1,Summer,0.9720599726129922,North,Evening,Commercial
2015-06-04 12:00:00,753.156817787489,1.3228529740370334,87.5968867549065,0.10654229574315277,70.75840248370098,3,6,0,Winter,0.8215862812705488,East,Night,Residential
2015-06-04 13:00:00,502.8557340840405,14.473655405342527,65.63379056833502,2.187358341825636,47.93110728924346,3,6,0,Summer,0.8170018341457149,West,Evening,Commercial
2015-06-04 14:00:00,407.0416961184618,25.99136586615628,55.380078344609686,14.371710655829624,0.7565514228278891,3,6,0,Fall,0.9703797551292377,North,Night,Commercial
2015-06-04 15:00:00,584.2904220006466,12.229686167666067,48.56415983108472,0.49540320329953813,66.38032430894273,3,6,0,Spring,0.8935699482266806,East,Night,Residential
2015-06-04 16:00:00,273.6115887213564,-6.361309561270142,65.8360931666544,3.385450065454061,33.88874035146699,3,6,0,Summer,0.8834690554589208,West,Evening,Residential
2015-06-04 17:00:00,437.63647127631634,10.098359735154826,76.361211614642,8.432657274697545,58.82396244536935,3,6,1,Fall,0.8594717015952761,East,Night,Residential
2015-06-04 18:00:00,776.4411606337886,5.938636760748254,85.71321954421555,19.192363638594824,59.989623835367254,3,6,0,Winter,0.7884537904568885,West,Night,Residential
2015-06-04 19:00:00,636.2089443382029,-9.062533460938168,77.48164251851648,15.957341459310575,62.62723952891158,3,6,1,Spring,0.8146142587521593,South,Evening,Commercial
2015-06-04 20:00:00,606.2886481154665,35.78915966773964,51.751174932896234,14.559470179507954,66.60820981213278,3,6,1,Winter,0.9125224494899052,West,Afternoon,Commercial
2015-06-04 21:00:00,220.98119085649301,10.261178756099618,64.4489994834893,8.654320226407425,10.671424376860694,3,6,1,Summer,0.9334395234240953,West,Morning,Residential
2015-06-04 22:00:00,480.12896464058,-2.3670728471532865,81.49223990771252,0.06322028061647611,1.3709374833098087,3,6,0,Spring,0.8790867058760411,West,Evening,Industrial
2015-06-04 23:00:00,269.2153631244827,16.194133737692187,83.44660519513371,15.728444544080663,0.07203067153532805,3,6,1,Spring,0.8521625672593498,East,Evening,Industrial
2015-06-05 00:00:00,527.8689529993683,-1.2116053742561057,87.14115884841297,8.957871300344207,80.48506472721178,4,6,1,Fall,0.8181647973906687,North,Night,Commercial
2015-06-05 01:00:00,385.8079360907177,-2.703515940634845,58.81613151553354,0.26854460743092723,71.61363621983142,4,6,1,Spring,0.765849397998009,South,Night,Commercial
2015-06-05 02:00:00,409.71037982454413,-7.307495019915708,53.49571926822283,16.96404292773559,3.3313491741721712,4,6,0,Fall,0.8219712372972725,North,Afternoon,Commercial
2015-06-05 03:00:00,254.48716290375899,31.979801753343416,73.97188405792593,2.4561850830766963,60.171503686201746,4,6,1,Spring,0.8490066095080754,North,Evening,Commercial
2015-06-05 04:00:00,239.02937257161182,12.223857790398409,51.65318323364447,19.410108212983076,82.82621957314822,4,6,1,Fall,0.9185978540080427,South,Night,Residential
2015-06-05 05:00:00,770.9650744307526,6.4895282197954955,49.43088912521044,6.471754772469904,26.866135483412602,4,6,1,Summer,0.7207219808952792,North,Evening,Commercial
2015-06-05 06:00:00,482.50796759867217,35.99871610455609,65.41628408885396,2.016565475922618,85.68218843830611,4,6,0,Summer,0.8201841801735852,West,Morning,Residential
2015-06-05 07:00:00,345.6342693820841,35.092831545755175,43.6464853064126,8.351618312381092,52.104741572961366,4,6,1,Summer,0.9333549211956766,East,Evening,Residential
2015-06-05 08:00:00,505.0192882759935,33.1602002057765,64.62331075311798,5.40366903290489,46.9798451652772,4,6,1,Winter,0.9611259638585639,North,Night,Commercial
2015-06-05 09:00:00,372.730461602482,36.8320671759835,45.37945824933598,2.134845807648267,79.25063812853624,4,6,1,Winter,0.8138282697171462,East,Morning,Industrial
2015-06-05 10:00:00,752.7941910747697,24.343614296788402,81.32407833697457,3.9113522525745648,36.17351428019647,4,6,1,Winter,0.9579357710259755,East,Morning,Commercial
2015-06-05 11:00:00,292.5790848384001,18.21236774632972,60.82520009315924,0.2447831878425677,10.086671828040561,4,6,1,Spring,0.8608106850060413,West,Evening,Residential
2015-06-05 12:00:00,579.5754576940909,2.107384495461499,58.4359086819057,7.035779017471726,94.2322757800282,4,6,1,Summer,0.9214446769430751,West,Morning,Industrial
2015-06-05 13:00:00,637.5206511608295,4.564006824590631,78.44193310217844,6.009113250910898,55.11107596401658,4,6,0,Winter,0.7897835139992885,South,Night,Industrial
2015-06-05 14:00:00,637.5365913450303,36.07035267976629,66.65997253998003,8.97951910162023,18.341567535441417,4,6,0,Summer,0.7782353225337725,South,Afternoon,Industrial
2015-06-05 15:00:00,751.0307494223405,25.986967961494358,59.80006931476319,11.787518400690011,68.61997783130204,4,6,0,Fall,0.9082682252380636,West,Night,Commercial
2015-06-05 16:00:00,394.2511391452068,7.129013141185169,89.23476744916849,13.889166161161576,2.224128388061819,4,6,0,Summer,0.7830350997151472,South,Morning,Residential
2015-06-05 17:00:00,537.2260733224315,18.62576790642408,42.53987286008565,2.999685652242474,67.4817154790013,4,6,0,Summer,0.9536950940172646,West,Night,Commercial
2015-06-05 18:00:00,502.82596870769174,15.679262839322504,41.992565647050405,19.36893648104138,12.602661375078572,4,6,0,Winter,0.7389281109212563,West,Afternoon,Residential
2015-06-05 19:00:00,485.5032130675262,37.35790716440521,75.57509344713708,5.698490780878178,88.96350442925474,4,6,0,Fall,0.9912220778399498,East,Afternoon,Residential
2015-06-05 20:00:00,538.8663678285949,10.676771204619097,61.209509049545275,16.06108300978772,74.57342710689024,4,6,0,Winter,0.924676892688886,West,Morning,Industrial
2015-06-05 21:00:00,750.5950576227958,22.76159985520477,70.4675571776505,7.0959443045770225,84.08428473081501,4,6,0,Fall,0.908943607685288,East,Morning,Industrial
2015-06-05 22:00:00,288.6525159639892,-5.621918454028975,56.53697528757857,17.962000560072656,52.45441527545178,4,6,0,Summer,0.8145965959230159,West,Morning,Industrial
2015-06-05 23:00:00,516.6686998436887,35.70760668681393,71.20948123857275,8.972264432976779,15.946319370056482,4,6,1,Spring,0.9172422230505513,East,Morning,Industrial
2015-06-06 00:00:00,161.3007330934912,12.125984228945384,37.88542976250768,7.808280569618386,21.83117960306724,5,6,1,Winter,0.87018674369455,North,Evening,Industrial
2015-06-06 01:00:00,50.59909209387865,-7.990030155298874,78.69852743700727,1.9484877641337217,57.07449640565313,5,6,1,Summer,0.7017721532169866,South,Morning,Commercial
2015-06-06 02:00:00,128.74238173339677,-2.255919161642014,52.11315029806637,8.1160104681971,36.30574082116973,5,6,1,Spring,0.9409769308933291,West,Morning,Commercial
2015-06-06 03:00:00,534.6454460408519,15.826589633381332,78.02024990093352,0.20117232682456354,97.44117461173714,5,6,0,Summer,0.9860881613552931,North,Morning,Industrial
2015-06-06 04:00:00,482.70852296810864,2.93511579712267,41.38166845222114,7.02679541502312,31.203094531621932,5,6,1,Spring,0.9228444206738619,East,Evening,Industrial
2015-06-06 05:00:00,595.3527188890635,2.2247987042703556,34.39705889997169,1.0211380146000826,34.054233683278966,5,6,1,Fall,0.7799741186939498,West,Night,Commercial
2015-06-06 06:00:00,658.6784740526712,3.4106099667211485,48.877273900304395,11.948964784176265,34.68738758072152,5,6,0,Summer,0.7628087335489356,West,Afternoon,Industrial
2015-06-06 07:00:00,585.5127172872258,5.449879594030836,85.62743715818215,16.599177415795268,10.034772275077774,5,6,1,Summer,0.758047260453631,South,Night,Industrial
2015-06-06 08:00:00,691.4446078168304,18.540924299185917,31.08652859784049,8.809954223777929,28.615934774121953,5,6,0,Fall,0.9677881449320509,East,Night,Commercial
2015-06-06 09:00:00,355.89849410650277,30.836131880749882,46.399196255724526,18.011275425339544,90.2890361059968,5,6,1,Summer,0.7455059190173736,South,Morning,Residential
2015-06-06 10:00:00,467.2412210031102,39.46584303025373,32.765606415651774,8.436507813814512,23.32699506208723,5,6,1,Summer,0.8170891494153775,West,Evening,Residential
2015-06-06 11:00:00,548.2916768673092,16.25291396855286,73.09578980945861,9.114891331719456,97.58238387145309,5,6,0,Summer,0.851436350942556,North,Morning,Industrial
2015-06-06 12:00:00,222.534677878776,25.897117231253382,74.8954169078779,1.331805575488696,17.611420614726867,5,6,1,Spring,0.7427490243027706,South,Afternoon,Residential
2015-06-06 13:00:00,718.5800089181157,29.55697949667742,65.13438742379205,18.687750480792822,14.227142148762805,5,6,1,Summer,0.8734811963374741,East,Night,Commercial
2015-06-06 14:00:00,200.44419440509967,32.60223458121768,45.00982698167413,18.06652273384328,18.927510861895914,5,6,1,Spring,0.821131129577605,South,Night,Commercial
2015-06-06 15:00:00,430.6082087119263,37.307402089003325,58.82249160327528,18.413080297118437,64.34262268931451,5,6,1,Fall,0.8168605474010195,North,Morning,Commercial
2015-06-06 16:00:00,53.821809445927784,12.806873470505796,56.19744331635269,13.819764097326786,14.381988698664728,5,6,1,Fall,0.7942595684132828,East,Afternoon,Residential
2015-06-06 17:00:00,558.950147482427,16.036007169330137,72.59892289182655,8.429197738858933,97.79809264769018,5,6,0,Summer,0.9429715311422083,South,Night,Residential
2015-06-06 18:00:00,311.4085611173641,8.885895779943045,49.27205884824477,3.9384392265305435,4.3628776009486,5,6,1,Winter,0.7210921479436062,North,Morning,Residential
2015-06-06 19:00:00,527.3372252158506,17.841068669168013,53.7642250150672,17.38242750759167,2.9661991193088544,5,6,0,Summer,0.8219758731503674,East,Evening,Industrial
2015-06-06 20:00:00,321.462388354238,26.008376482149167,41.67725223537781,18.368942653970777,61.47006080043148,5,6,0,Spring,0.9945078766757771,East,Morning,Industrial
2015-06-06 21:00:00,484.87439502381204,21.576622722538428,44.64229584664897,10.471319920753574,79.55257402350541,5,6,0,Summer,0.9837808498183913,East,Afternoon,Industrial
2015-06-06 22:00:00,484.9687074485636,-5.521898889887591,72.93253341515975,0.4736321782418029,82.9087654180807,5,6,0,Summer,0.867134060114605,West,Afternoon,Industrial
2015-06-06 23:00:00,520.8869662316915,37.85070569787866,59.75949257239425,13.716829428642098,27.940846210225512,5,6,0,Winter,0.723366342360067,West,Morning,Industrial
2015-06-07 00:00:00,449.9004533858881,11.78428951385741,57.009454747102254,9.2392872791452,38.64340166099427,6,6,0,Fall,0.7817766620138861,North,Night,Industrial
2015-06-07 01:00:00,578.1580841853634,31.576851659638123,72.98386294734279,7.001122875192758,79.20656107248011,6,6,1,Fall,0.7827825113722751,North,Evening,Commercial
2015-06-07 02:00:00,508.7386296278903,-9.882672117130634,64.4273661240151,9.635561494210767,29.205972845353813,6,6,1,Winter,0.9062758390015568,South,Night,Commercial
2015-06-07 03:00:00,545.3686741906932,13.570574925239995,82.02508459324486,16.523597449103185,89.91256647582091,6,6,0,Fall,0.9007362657967435,North,Evening,Industrial
2015-06-07 04:00:00,491.8321698124724,23.821130617672807,76.96043885075915,4.921406662695542,41.82869661338046,6,6,0,Winter,0.7213835147255947,North,Morning,Residential
2015-06-07 05:00:00,483.8098826306501,5.942109274027661,53.863609947012876,15.859487089276183,73.10041877360715,6,6,1,Spring,0.745284389954936,West,Afternoon,Industrial
2015-06-07 06:00:00,293.3173605318872,14.583212312718576,89.29026788196887,1.7467770236352909,35.11121381003333,6,6,1,Winter,0.751074693779601,South,Afternoon,Commercial
2015-06-07 07:00:00,565.0978330140758,28.685931963750306,85.69278278352692,3.1736310568182313,63.80133249376594,6,6,0,Summer,0.8283091128550153,North,Afternoon,Commercial
2015-06-07 08:00:00,537.8860901251887,36.50347914971747,34.68220384461601,10.278643219754844,11.208261706887635,6,6,0,Summer,0.9947979833941156,North,Night,Industrial
2015-06-07 09:00:00,723.6229569386917,33.759855491115694,76.13802837776757,5.150690531037867,29.884427882426788,6,6,0,Spring,0.8226998631508108,North,Evening,Industrial
2015-06-07 10:00:00,499.68351061530774,11.63614868051219,86.48242280616292,0.009230094120749044,48.56115078258847,6,6,0,Summer,0.8392858276828291,South,Evening,Residential
2015-06-07 11:00:00,585.2098411587934,19.274290398022696,65.20568194244325,13.689438374426368,28.86009068935762,6,6,1,Spring,0.7565966964568792,South,Evening,Commercial
2015-06-07 12:00:00,394.7865451561569,35.90834137424235,77.49167811395026,6.375366587970939,82.85632981903012,6,6,0,Summer,0.9192579730488577,North,Night,Commercial
2015-06-07 13:00:00,728.0402837032271,25.587864183386685,69.38194227576192,4.949314004031309,80.4437384439184,6,6,1,Fall,0.9196941376702328,East,Night,Commercial
2015-06-07 14:00:00,353.43327563908196,35.77451657842964,59.899969473394414,4.754945229878073,11.423869198432913,6,6,0,Spring,0.7990642707656126,South,Night,Commercial
2015-06-07 15:00:00,383.4335664442932,0.8604144537603595,39.866505553443716,18.096988659813235,40.336868007113615,6,6,0,Spring,0.8868251853003878,West,Afternoon,Residential
2015-06-07 16:00:00,709.3163112009945,27.124513576644695,74.24478627701332,13.439677076668115,98.33758863073278,6,6,1,Winter,0.7740619420714104,South,Evening,Residential
2015-06-07 17:00:00,524.4437856926259,-6.76263932831069,62.14180287710838,1.986205614659653,33.64635932754626,6,6,0,Summer,0.8058546406458418,East,Morning,Commercial
2015-06-07 18:00:00,485.19826229059316,20.941356153977313,64.41625469665203,2.6146980857332314,7.427267614472422,6,6,0,Spring,0.8934516598428071,North,Afternoon,Industrial
2015-06-07 19:00:00,383.8626296986729,32.088436993472286,71.93964282350697,16.566961230993527,19.28299330403306,6,6,1,Spring,0.8704286966854013,South,Night,Residential
2015-06-07 20:00:00,798.329488885789,13.795014488292505,83.0751945790739,6.9458086522820235,64.3425554602751,6,6,1,Winter,0.9776775154680926,South,Afternoon,Residential
2015-06-07 21:00:00,443.7561200799785,-1.6602970812206603,76.77360851856486,9.475118318040776,5.147848833423041,6,6,0,Spring,0.7738422083818216,West,Morning,Commercial
2015-06-07 22:00:00,652.6216478563613,27.08854209184198,75.28008082496137,13.836761442797723,92.14328101123614,6,6,1,Fall,0.9383289317662117,North,Morning,Industrial
2015-06-07 23:00:00,407.6255530295238,-9.697763977773418,62.16641979820606,8.482691440251827,90.97246854788705,6,6,0,Fall,0.8399332436768676,West,Morning,Commercial
2015-06-08 00:00:00,439.25284947720087,29.0242350396095,48.99791408466133,5.84978410001463,16.125821793651763,0,6,1,Winter,0.8766448612486268,East,Night,Industrial
2015-06-08 01:00:00,519.2321674510738,19.855414461556258,68.75692970201808,17.91490193881989,90.69065354293215,0,6,1,Winter,0.7743062959205897,South,Night,Residential
2015-06-08 02:00:00,704.7207911303201,33.87120208445431,39.83969897042183,2.716879491322979,62.41870457257397,0,6,0,Summer,0.9656835224902693,South,Night,Commercial
2015-06-08 03:00:00,590.7967766436906,31.27038201218948,69.7012700461865,3.7432055085688543,21.08701623482495,0,6,1,Summer,0.762743067055625,East,Evening,Industrial
2015-06-08 04:00:00,528.3652648788562,28.343707887026717,78.39968802048816,7.435860555857634,51.20512923503826,0,6,1,Fall,0.8450145755446843,East,Night,Industrial
2015-06-08 05:00:00,572.8556163586524,5.874210751844753,42.115504549537164,5.379833953322621,40.68409505035191,0,6,0,Fall,0.7951137372037085,West,Morning,Industrial
2015-06-08 06:00:00,603.1048376279601,18.354612186519006,32.92934166034954,8.144412502410885,4.878665517051262,0,6,1,Fall,0.8512576628443433,South,Night,Residential
2015-06-08 07:00:00,846.4965943378897,5.061710182375327,53.84316581835504,7.8814510811906,5.827067227865557,0,6,0,Fall,0.7062215755827519,South,Afternoon,Commercial
2015-06-08 08:00:00,432.0188979156333,18.559773154414277,80.37624309954693,17.30421578033575,46.35673001991803,0,6,0,Fall,0.9956292837481016,East,Night,Commercial
2015-06-08 09:00:00,621.6472973666156,-9.483014467962787,37.83504357412148,7.61933354827984,75.4232628494197,0,6,0,Summer,0.8521021156989939,East,Night,Industrial
2015-06-08 10:00:00,455.1153234609345,37.96370411240004,85.94484731322501,5.331754160100615,41.51370271353544,0,6,0,Winter,0.8067197716067263,East,Morning,Commercial
2015-06-08 11:00:00,397.0230782492729,-2.3086221430701404,53.39052169705448,13.839032001409652,45.776211731186535,0,6,0,Spring,0.7395346591907406,West,Morning,Residential
2015-06-08 12:00:00,557.2502283661845,31.697996107762897,66.28867704128079,0.6397267522147576,20.020105621545305,0,6,0,Fall,0.9489789618248,North,Night,Industrial
2015-06-08 13:00:00,590.5825399595794,-8.241577410669128,72.85937641083004,8.344791927448703,62.74524722491089,0,6,1,Fall,0.7468972079049643,West,Night,Commercial
2015-06-08 14:00:00,361.66758382273724,3.444377235852844,57.625468624636916,17.01183185409034,16.92224726271272,0,6,1,Winter,0.7871765853076778,East,Evening,Residential
2015-06-08 15:00:00,646.0658007835966,18.445403429879885,41.221909072094476,19.064577525590327,25.04563770086814,0,6,1,Spring,0.8006679978351445,West,Afternoon,Commercial
2015-06-08 16:00:00,516.6112828121308,-0.5960027859420087,55.405468874094744,15.696300361774554,94.06030277763936,0,6,0,Spring,0.961822017224583,East,Night,Residential
2015-06-08 17:00:00,429.2776615452425,39.32838336281098,57.93795994258781,18.367737913562934,41.49191844545235,0,6,0,Winter,0.7822694619841936,North,Night,Commercial
2015-06-08 18:00:00,276.44461214821786,34.04158681757064,73.19352347152426,11.359476329518841,34.38285176234178,0,6,1,Spring,0.9475567998532162,West,Afternoon,Commercial
2015-06-08 19:00:00,480.4409082556397,-2.930712762371126,64.46449351868807,19.730529034116543,64.32875416042188,0,6,0,Fall,0.8540488288331647,South,Night,Industrial
2015-06-08 20:00:00,303.1489218960395,24.407791102466334,44.10501477585365,2.149706018482822,72.25582003403213,0,6,1,Spring,0.7407692187993782,South,Morning,Commercial
2015-06-08 21:00:00,450.0646238368099,18.727842628636928,30.81129649982809,0.914067740380835,5.416412729989495,0,6,1,Winter,0.7097367084159216,North,Night,Residential
2015-06-08 22:00:00,941.8713497677966,14.750542443478267,70.44925428581547,5.931172170832555,63.56156855996959,0,6,0,Spring,0.7481092978445211,North,Afternoon,Residential
2015-06-08 23:00:00,454.1657768482204,5.876005926747599,36.85730650119904,11.869990238044718,74.76546896686034,0,6,1,Summer,0.8444451338595695,South,Night,Industrial
2015-06-09 00:00:00,686.8306014670707,39.39540358725107,33.4679431957424,0.29213563871489656,37.285019271934,1,6,0,Summer,0.8824470209417264,North,Morning,Industrial
2015-06-09 01:00:00,512.4616325725191,5.320847033628748,41.178246929170186,5.8662074923286545,67.068588826124,1,6,0,Summer,0.8128486548859389,West,Morning,Industrial
2015-06-09 02:00:00,398.68289992420137,29.57263310293073,82.11953919148903,16.556447505799156,78.62305301529824,1,6,1,Winter,0.9213278829281659,West,Night,Commercial
2015-06-09 03:00:00,517.3925947410078,-6.877146698655098,68.204445319488,6.968062690755412,43.323421347658616,1,6,1,Fall,0.7842480422612991,South,Night,Residential
